time,nExpID,input_bmp2,input_dcf,input_dorso,input_il6,input_noggin,HAMP_qpcr_scaled,SOCS3_qpcr_scaled,ID1_qpcr_scaled,ID3_qpcr_scaled,SMAD6_qpcr_scaled,Experiment
60,26,0,500,0,10,0,9.000499e-01,4.210760e+00,8.158347e-01,5.047648e-01,8.684692e-01,Anja_2017_12
90,26,0,500,0,10,0,1.423956e+00,2.187714e+00,8.025932e-01,5.851163e-01,7.637580e-01,Anja_2017_12
90,26,0,500,0,10,0,1.420002e+00,2.136830e+00,8.601935e-01,5.837027e-01,7.168279e-01,Anja_2017_12
120,26,0,500,0,10,0,1.514436e+00,3.351620e-01,6.454972e-01,5.610860e-01,6.355665e-01,Anja_2017_12
120,26,0,500,0,10,0,1.687056e+00,3.257398e-01,6.896770e-01,5.464364e-01,6.790666e-01,Anja_2017_12
180,26,0,500,0,10,0,2.929886e+00,6.901970e-01,1.004237e+00,1.518433e+00,8.247855e-01,Anja_2017_12
180,26,0,500,0,10,0,2.850603e+00,6.739100e-01,1.016271e+00,1.452330e+00,8.613074e-01,Anja_2017_12
240,26,0,500,0,10,0,1.938232e+00,2.989028e-01,7.991345e-01,9.845691e-01,3.960352e-01,Anja_2017_12
240,26,0,500,0,10,0,1.975736e+00,2.878674e-01,8.180083e-01,1.019158e+00,3.567053e-01,Anja_2017_12
360,26,0,500,0,10,0,1.173076e+00,3.210303e-01,1.001915e+00,8.850251e-01,2.124895e-01,Anja_2017_12
360,26,0,500,0,10,0,1.141991e+00,3.556125e-01,9.824478e-01,8.774854e-01,2.170622e-01,Anja_2017_12
60,26,0,500,0,10,500,2.420356e-01,4.598677e+00,1.462298e-01,2.027048e-01,6.706403e-01,Anja_2017_12
60,26,0,500,0,10,500,2.066195e-01,4.592763e+00,1.485249e-01,1.688032e-01,6.960393e-01,Anja_2017_12
90,26,0,500,0,10,500,2.597116e-01,3.316587e+00,8.861780e-02,1.184495e-01,6.624400e-01,Anja_2017_12
90,26,0,500,0,10,500,2.620125e-01,3.441158e+00,8.703841e-02,1.179954e-01,6.729774e-01,Anja_2017_12
120,26,0,500,0,10,500,2.590948e-01,1.171161e+00,8.701923e-02,8.505639e-02,5.862348e-01,Anja_2017_12
120,26,0,500,0,10,500,2.824993e-01,1.181109e+00,8.426628e-02,7.943133e-02,5.187211e-01,Anja_2017_12
180,26,0,500,0,10,500,2.390283e-01,2.816657e-01,7.429257e-02,6.783234e-02,3.094447e-01,Anja_2017_12
180,26,0,500,0,10,500,2.396527e-01,2.597974e-01,7.641100e-02,6.050362e-02,3.160637e-01,Anja_2017_12
240,26,0,500,0,10,500,1.776147e-01,1.403940e-01,1.123152e-01,7.117649e-02,1.802267e-01,Anja_2017_12
240,26,0,500,0,10,500,1.692919e-01,1.562192e-01,1.058891e-01,6.261839e-02,2.045883e-01,Anja_2017_12
360,26,0,500,0,10,500,7.566404e-02,1.573016e-01,1.299231e-01,5.077455e-02,1.015491e-01,Anja_2017_12
360,26,0,500,0,10,500,7.653951e-02,1.300123e-01,1.294881e-01,4.665765e-02,1.048486e-01,Anja_2017_12
60,26,25,0,0,0,0,6.878897e-02,1.327675e-02,4.286082e-01,6.590272e-01,6.590272e-01,Anja_2017_12
60,26,25,0,0,0,0,6.463627e-02,1.491215e-02,3.934161e-01,6.056470e-01,6.412733e-01,Anja_2017_12
90,26,25,0,0,0,0,2.178794e-01,2.100214e-02,9.643841e-01,1.192979e+00,6.622104e-01,Anja_2017_12
90,26,25,0,0,0,0,2.219095e-01,1.498243e-02,9.328680e-01,1.187287e+00,6.692621e-01,Anja_2017_12
120,26,25,0,0,0,0,1.610686e+00,2.154936e-02,1.632750e+00,2.986021e+00,1.853392e+00,Anja_2017_12
120,26,25,0,0,0,0,1.567339e+00,1.119528e-02,1.530021e+00,2.791356e+00,1.903197e+00,Anja_2017_12
180,26,25,0,0,0,0,2.041164e+00,2.015107e-02,1.189955e+00,2.584027e+00,1.632932e+00,Anja_2017_12
180,26,25,0,0,0,0,2.175949e+00,1.314829e-02,1.171309e+00,2.680584e+00,1.745389e+00,Anja_2017_12
240,26,25,0,0,0,0,2.123235e+00,2.204898e-02,1.102449e+00,1.953104e+00,1.395074e+00,Anja_2017_12
240,26,25,0,0,0,0,2.040419e+00,1.734688e-02,1.063411e+00,1.734688e+00,1.448897e+00,Anja_2017_12
360,26,25,0,0,0,0,1.518605e+00,7.181738e-03,9.570377e-01,1.795434e+00,1.099407e+00,Anja_2017_12
360,26,25,0,0,0,0,1.365605e+00,7.741028e-03,9.364147e-01,1.669940e+00,1.061270e+00,Anja_2017_12
60,26,25,0,0,0,500,2.136288e-02,4.128015e-03,2.650282e-02,6.368708e-02,4.625946e-01,Anja_2017_12
60,26,25,0,0,0,500,2.443695e-02,2.732646e-03,2.699623e-02,7.760384e-02,4.813089e-01,Anja_2017_12
90,26,25,0,0,0,500,1.232467e-02,9.608680e-04,2.693169e-02,4.005519e-02,4.313635e-01,Anja_2017_12
90,26,25,0,0,0,500,1.490364e-02,6.353083e-03,2.567342e-02,3.872769e-02,4.068584e-01,Anja_2017_12
120,26,25,0,0,0,500,9.935897e-03,4.955128e-03,1.910256e-02,2.980769e-02,4.108974e-01,Anja_2017_12
120,26,25,0,0,0,500,9.253628e-03,8.709297e-03,1.973200e-02,2.605985e-02,4.463515e-01,Anja_2017_12
180,26,25,0,0,0,500,5.477124e-03,3.843137e-03,1.607843e-02,2.189542e-02,4.366013e-01,Anja_2017_12
180,26,25,0,0,0,500,5.392523e-03,1.679191e-03,1.631409e-02,2.846433e-02,4.498320e-01,Anja_2017_12
240,26,25,0,0,0,500,5.705466e-03,1.956586e-02,1.740018e-02,2.845265e-02,4.861595e-01,Anja_2017_12
240,26,25,0,0,0,500,6.143331e-03,8.285659e-03,1.813887e-02,2.970894e-02,4.695207e-01,Anja_2017_12
360,26,25,0,0,0,500,4.830975e-03,3.864780e-03,1.576903e-02,1.649823e-02,4.101771e-01,Anja_2017_12
360,26,25,0,0,0,500,4.847689e-03,1.014633e-03,1.531344e-02,1.794396e-02,3.973978e-01,Anja_2017_12
