timepoint,well,indsyn,pptase,590,800,Indconc,Indconcnorm,IndconcNormRange,Bacnorm,ExpID,typeID
115,C10,synT5,sfp,0.001930001,0.002480005,-0.001718445,-0.471007358,0.004083055,0.005590759,2,T5
120,C10,synT5,sfp,0.001340003,0.00213,-0.001793536,-0.572367583,0.004035108,0.00480173,2,T5
125,C10,synT5,sfp,0.001680002,0.001910002,-0.001129888,-0.402111158,0.004458859,0.004305782,2,T5
130,C10,synT5,sfp,0.001880001,0.001929997,-0.000959304,-0.33786575,0.00456778,0.004350858,2,T5
135,C10,synT5,sfp,0.001939999,0.002120004,-0.001178835,-0.37797295,0.004427606,0.004779197,2,T5
140,C10,synT5,sfp,0.001739997,0.002039999,-0.001261137,-0.420220275,0.004375054,0.004598838,2,T5
145,C10,synT5,sfp,0.00175,0.002129997,-0.001383535,-0.44152534,0.004296901,0.004801725,2,T5
150,C10,synT5,sfp,0.001970001,0.002480003,-0.001678444,-0.460043691,0.004108597,0.005590756,2,T5
155,C10,synT5,sfp,0.001809997,0.002450003,-0.001794312,-0.497824143,0.004034613,0.005523124,2,T5
160,C10,synT5,sfp,0.001790001,0.002090003,-0.001284696,-0.417828633,0.004360011,0.004711564,2,T5
165,C10,synT5,sfp,0.001600001,0.002149997,-0.001562956,-0.494143952,0.004182338,0.004846811,2,T5
170,C10,synT5,sfp,0.001810001,0.002049997,-0.001205843,-0.399835948,0.004410361,0.004621379,2,T5
175,C10,synT5,sfp,0.002129999,0.001979998,-0.000782866,-0.26876155,0.004680439,0.004463578,2,T5
180,C10,synT5,sfp,0.001509998,0.002200002,-0.001726524,-0.53345046,0.004077896,0.00495954,2,T5
185,C10,synT5,sfp,0.00175,0.001989996,-0.001177573,-0.402235346,0.004428411,0.004486117,2,T5
190,C10,synT5,sfp,0.001530001,0.002559999,-0.002236129,-0.593747118,0.003752505,0.005771094,2,T5
195,C10,synT5,sfp,0.002040003,0.002129997,-0.001093532,-0.348977003,0.004482073,0.004801725,2,T5
200,C10,synT5,sfp,0.001540001,0.001499999,-0.000666716,-0.302130216,0.004754603,0.003381499,2,T5
205,C10,synT5,sfp,0.00164,0.002350003,-0.001817194,-0.525626863,0.004020002,0.00529769,2,T5
210,C10,synT5,sfp,0.00189,0.002549999,-0.001861419,-0.496190599,0.003991764,0.00574855,2,T5
215,C10,synT5,sfp,0.001570003,0.002520002,-0.002137286,-0.576509204,0.003815618,0.005680927,2,T5
220,C10,synT5,sfp,0.002020001,0.001930002,-0.000819312,-0.288559796,0.004657168,0.004350869,2,T5
225,C10,synT5,sfp,0.001610002,0.001719999,-0.000920366,-0.363728237,0.004592643,0.003877453,2,T5
230,C10,synT5,sfp,0.00215,0.002380003,-0.00135133,-0.385947586,0.004317465,0.005365322,2,T5
235,C10,synT5,sfp,0.001959999,0.002300001,-0.001423636,-0.420741605,0.004271296,0.00518497,2,T5
240,C10,synT5,sfp,0.001600003,0.002970003,-0.002769303,-0.633808505,0.003412064,0.006695379,2,T5
245,C10,synT5,sfp,0.001849997,0.00267,-0.00207796,-0.529017977,0.003853499,0.006019071,2,T5
250,C10,synT5,sfp,0.001870002,0.002449998,-0.0017343,-0.481174993,0.004072932,0.005523113,2,T5
255,C10,synT5,sfp,0.001989997,0.00256,-0.001776134,-0.471607082,0.00404622,0.005771095,2,T5
260,C10,synT5,sfp,0.001999998,0.002959997,-0.002354587,-0.540714442,0.003676867,0.006672822,2,T5
265,C10,synT5,sfp,0.002180002,0.00205,-0.000835846,-0.277151248,0.00464661,0.004621386,2,T5
270,C10,synT5,sfp,0.00228,0.002750001,-0.001765651,-0.436431812,0.004052914,0.006199421,2,T5
275,C10,synT5,sfp,0.001959999,0.002710003,-0.002026809,-0.508378913,0.003886159,0.006109253,2,T5
280,C10,synT5,sfp,0.001959996,0.002770001,-0.002115077,-0.519028009,0.003829799,0.006244507,2,T5
285,C10,synT5,sfp,0.002349998,0.002800003,-0.001769212,-0.429502734,0.00405064,0.006312141,2,T5
290,C10,synT5,sfp,0.002129999,0.003079998,-0.002401125,-0.529918167,0.003647152,0.006943344,2,T5
295,C10,synT5,sfp,0.002699999,0.002510001,-0.000992577,-0.268803511,0.004546534,0.005658382,2,T5
300,C10,synT5,sfp,0.002370001,0.003089999,-0.002175836,-0.478643602,0.003791003,0.006965891,2,T5
305,C10,synT5,sfp,0.002349999,0.002770001,-0.001725074,-0.423323469,0.004078823,0.006244507,2,T5
310,C10,synT5,sfp,0.002699999,0.003140001,-0.001919397,-0.41550823,0.003954743,0.007078611,2,T5
315,C10,synT5,sfp,0.00253,0.002919997,-0.001765739,-0.411044284,0.004052857,0.006582649,2,T5
320,C10,synT5,sfp,0.002440001,0.002629999,-0.001429109,-0.369363738,0.004267801,0.005928896,2,T5
325,C10,synT5,sfp,0.002819998,0.002799999,-0.001299207,-0.315402354,0.004350746,0.006312133,2,T5
330,C10,synT5,sfp,0.002629998,0.003090001,-0.001915841,-0.421449372,0.003957014,0.006965894,2,T5
335,C10,synT5,sfp,0.002849997,0.00297,-0.001519304,-0.347722513,0.00421021,0.006695373,2,T5
340,C10,synT5,sfp,0.002930002,0.003170004,-0.001733533,-0.371720854,0.004073421,0.007146247,2,T5
345,C10,synT5,sfp,0.003079999,0.002640001,-0.000803826,-0.20696773,0.004667055,0.005951445,2,T5
350,C10,synT5,sfp,0.003470001,0.003110001,-0.00110526,-0.241573142,0.004474584,0.00701098,2,T5
355,C10,synT5,sfp,0.003530002,0.003470001,-0.001574874,-0.308503852,0.004174728,0.007822542,2,T5
360,C10,synT5,sfp,0.003569999,0.003689998,-0.001858522,-0.34236251,0.003993613,0.008318487,2,T5
365,C10,synT5,sfp,0.00388,0.003599999,-0.001416121,-0.26738828,0.004276095,0.0081156,2,T5
370,C10,synT5,sfp,0.003569997,0.003860002,-0.002108626,-0.371326948,0.003833918,0.008701734,2,T5
375,C10,synT5,sfp,0.003769997,0.003950001,-0.002041027,-0.351233626,0.003877081,0.00890462,2,T5
380,C10,synT5,sfp,0.003439999,0.004080001,-0.002562273,-0.426883824,0.003544256,0.009197684,2,T5
385,C10,synT5,sfp,0.003949999,0.003750001,-0.001566796,-0.284004759,0.004179886,0.008453754,2,T5
390,C10,synT5,sfp,0.003559999,0.004440004,-0.002971891,-0.454981785,0.003282708,0.010009253,2,T5
395,C10,synT5,sfp,0.004070003,0.003799997,-0.001520343,-0.271958719,0.004209547,0.008566461,2,T5
400,C10,synT5,sfp,0.004790001,0.004150001,-0.001315252,-0.215429543,0.004340501,0.009355488,2,T5
405,C10,synT5,sfp,0.004700002,0.004219997,-0.001508225,-0.242939775,0.004217284,0.009513282,2,T5
410,C10,synT5,sfp,0.004620003,0.00456,-0.002088419,-0.311312998,0.00384682,0.010279764,2,T5
415,C10,synT5,sfp,0.005010001,0.00486,-0.002139764,-0.299277498,0.003814036,0.010956062,2,T5
420,C10,synT5,sfp,0.005279999,0.004770001,-0.001737365,-0.247580847,0.004070975,0.010753175,2,T5
425,C10,synT5,sfp,0.005259997,0.005249998,-0.002463512,-0.318962793,0.003607317,0.011835249,2,T5
430,C10,synT5,sfp,0.005319999,0.005459999,-0.002712451,-0.337686595,0.003448365,0.01230866,2,T5
435,C10,synT5,sfp,0.00567,0.005449996,-0.002347735,-0.292817733,0.003681242,0.012286112,2,T5
440,C10,synT5,sfp,0.006289996,0.00553,-0.001845435,-0.226839263,0.00400197,0.012466466,2,T5
445,C10,synT5,sfp,0.00654,0.00598,-0.002257447,-0.256602555,0.003738893,0.013480917,2,T5
450,C10,synT5,sfp,0.00676,0.005749997,-0.001699081,-0.200858777,0.00409542,0.012962415,2,T5
455,C10,synT5,sfp,0.007680001,0.00602,-0.001176292,-0.132819874,0.00442923,0.01357109,2,T5
460,C10,synT5,sfp,0.007570001,0.006889997,-0.002566184,-0.253170568,0.003541759,0.015532354,2,T5
465,C10,synT5,sfp,0.007810001,0.007090002,-0.002620421,-0.251228632,0.003507128,0.015983233,2,T5
470,C10,synT5,sfp,0.008540001,0.007430001,-0.002390609,-0.21870772,0.003653867,0.016749704,2,T5
475,C10,synT5,sfp,0.00888,0.007230001,-0.00175638,-0.165129492,0.004058833,0.016298837,2,T5
480,C10,synT5,sfp,0.008660001,0.007930002,-0.003006181,-0.257683354,0.003260813,0.017876872,2,T5
485,C10,synT5,sfp,0.009910001,0.008880001,-0.003153768,-0.241413322,0.003166576,0.020018487,2,T5
490,C10,synT5,sfp,0.010470004,0.008949997,-0.002696739,-0.204814453,0.003458397,0.020176281,2,T5
495,C10,synT5,sfp,0.011290003,0.009439998,-0.002597604,-0.18704473,0.003521697,0.021280908,2,T5
500,C10,synT5,sfp,0.01124,0.009449998,-0.002662318,-0.191501705,0.003480376,0.021303452,2,T5
505,C10,synT5,sfp,0.011519999,0.010210001,-0.003500394,-0.233042754,0.002945249,0.023016753,2,T5
510,C10,synT5,sfp,0.012989999,0.010290004,-0.002148089,-0.141899624,0.00380872,0.023197105,2,T5
515,C10,synT5,sfp,0.013380002,0.010849998,-0.002581919,-0.161754923,0.003531712,0.02445952,2,T5
520,C10,synT5,sfp,0.014160001,0.011220002,-0.00234625,-0.142143114,0.003682191,0.025293632,2,T5
525,C10,synT5,sfp,0.014830002,0.012089997,-0.002956137,-0.166204557,0.003292767,0.027254892,2,T5
530,C10,synT5,sfp,0.015870002,0.012770001,-0.002916521,-0.155245398,0.003318062,0.028787847,2,T5
535,C10,synT5,sfp,0.01653,0.013519997,-0.003359877,-0.168923967,0.003034972,0.030478589,2,T5
540,C10,synT5,sfp,0.016810003,0.014439997,-0.004433327,-0.208692652,0.002349555,0.032552576,2,T5
545,C10,synT5,sfp,0.018489999,0.014289997,-0.002532659,-0.120472826,0.003563165,0.032214425,2,T5
550,C10,synT5,sfp,0.019210002,0.015539999,-0.003651591,-0.159726004,0.002848707,0.035032349,2,T5
555,C10,synT5,sfp,0.020339996,0.016549997,-0.004007449,-0.16459424,0.002621485,0.037309221,2,T5
560,C10,synT5,sfp,0.021590001,0.016809999,-0.003139945,-0.126969359,0.003175402,0.037895352,2,T5
565,C10,synT5,sfp,0.022539999,0.018169998,-0.004190702,-0.156774871,0.002504475,0.040961243,2,T5
570,C10,synT5,sfp,0.024099999,0.018880002,-0.003675222,-0.132320183,0.002833618,0.042561831,2,T5
575,C10,synT5,sfp,0.0248,0.019899998,-0.004475783,-0.152883471,0.002322446,0.044861241,2,T5
580,C10,synT5,sfp,0.026889996,0.021109998,-0.004165873,-0.134141235,0.002520329,0.047588986,2,T5
585,C10,synT5,sfp,0.02814,0.021569999,-0.003592597,-0.113214711,0.002886376,0.048625982,2,T5
590,C10,synT5,sfp,0.02953,0.023169998,-0.004556427,-0.133672779,0.002270953,0.052232914,2,T5
595,C10,synT5,sfp,0.0312,0.024140003,-0.004313445,-0.121459486,0.002426102,0.054419628,2,T5
600,C10,synT5,sfp,0.033390003,0.025689998,-0.004403709,-0.116519611,0.002368467,0.057913834,2,T5
605,C10,synT5,sfp,0.034720007,0.027280001,-0.005412832,-0.134872883,0.001724124,0.061498234,2,T5
610,C10,synT5,sfp,0.036800007,0.028059997,-0.004480319,-0.108534,0.00231955,0.063256606,2,T5
615,C10,synT5,sfp,0.038649996,0.029880002,-0.00530782,-0.120748037,0.001791176,0.067359504,2,T5
620,C10,synT5,sfp,0.041090005,0.031230003,-0.004853858,-0.105647585,0.002081038,0.070402856,2,T5
625,C10,synT5,sfp,0.043030001,0.032579998,-0.004899901,-0.102230556,0.002051639,0.073446196,2,T5
630,C10,synT5,sfp,0.045340004,0.034480003,-0.00538508,-0.106162077,0.001741844,0.077729441,2,T5
635,C10,synT5,sfp,0.047560007,0.036159998,-0.005636594,-0.105957788,0.001581247,0.081516713,2,T5
640,C10,synT5,sfp,0.050069994,0.03841,-0.006436686,-0.113910182,0.001070374,0.086588968,2,T5
645,C10,synT5,sfp,0.053090002,0.039610001,-0.005182055,-0.088928642,0.001871479,0.089294172,2,T5
650,C10,synT5,sfp,0.05593,0.041979999,-0.005828666,-0.09437811,0.001458606,0.094636938,2,T5
655,C10,synT5,sfp,0.058990005,0.043919998,-0.005622681,-0.08702131,0.001590132,0.099010343,2,T5
660,C10,synT5,sfp,0.062089998,0.046399999,-0.00617113,-0.090404742,0.001239937,0.104601094,2,T5
665,C10,synT5,sfp,0.06536,0.048620002,-0.006167074,-0.086220136,0.001242527,0.109605723,2,T5
670,C10,synT5,sfp,0.068739995,0.051229998,-0.006626761,-0.087926842,0.000949008,0.115489525,2,T5
675,C10,synT5,sfp,0.072579999,0.053389996,-0.005964429,-0.075937008,0.001371919,0.120358883,2,T5
680,C10,synT5,sfp,0.07617,0.056099997,-0.006361232,-0.077076667,0.001118553,0.12646813,2,T5
685,C10,synT5,sfp,0.079839994,0.059190001,-0.007237082,-0.083111218,0.000559308,0.133434031,2,T5
690,C10,synT5,sfp,0.083979993,0.061759998,-0.00687792,-0.075699738,0.000788639,0.139227662,2,T5
695,C10,synT5,sfp,0.088089994,0.064469995,-0.006754718,-0.071218714,0.000867305,0.145336901,2,T5
700,C10,synT5,sfp,0.092980006,0.068630005,-0.007984684,-0.079083927,8.20E-05,0.154714951,2,T5
705,C10,synT5,sfp,0.097380004,0.071109993,-0.007233108,-0.069141506,0.000561845,0.160305673,2,T5
710,C10,synT5,sfp,0.102339994,0.074410004,-0.007127913,-0.065114182,0.000629014,0.167745001,2,T5
715,C10,synT5,sfp,0.106819996,0.077289996,-0.006884797,-0.060549752,0.000784248,0.174237465,2,T5
720,C10,synT5,sfp,0.111829996,0.080779995,-0.007009092,-0.058979681,0.000704884,0.182105088,2,T5
725,C10,synT5,sfp,0.116800002,0.084520005,-0.007541183,-0.060649119,0.000365134,0.19053632,2,T5
730,C10,synT5,sfp,0.121209993,0.08745,-0.007441639,-0.057843331,0.000428694,0.197141506,2,T5
735,C10,synT5,sfp,0.126450006,0.091269995,-0.007821393,-0.058250629,0.000186214,0.205753051,2,T5
740,C10,synT5,sfp,0.130459998,0.093810006,-0.007548126,-0.054693345,0.000360701,0.211479084,2,T5
745,C10,synT5,sfp,0.135590005,0.09709,-0.007243465,-0.05071266,0.000555232,0.218873286,2,T5
750,C10,synT5,sfp,0.139249997,0.099839992,-0.007629111,-0.051941428,0.00030899,0.225072687,2,T5
755,C10,synT5,sfp,0.144429997,0.103689999,-0.008113029,-0.053185183,0,0.233751888,2,T5
760,C10,synT5,sfp,0.149889997,0.106399996,-0.006639827,-0.042418925,0.000940666,0.239861126,2,T5
765,C10,synT5,sfp,0.15432,0.109879998,-0.007329412,-0.045341409,0.000500353,0.247706213,2,T5
770,C10,synT5,sfp,0.158129989,0.112469996,-0.007329685,-0.044298922,0.000500179,0.253544933,2,T5
775,C10,synT5,sfp,0.162949998,0.115520003,-0.00699668,-0.041169855,0.000712808,0.260420669,2,T5
780,C10,synT5,sfp,0.167339991,0.118790001,-0.007417327,-0.042443586,0.000444218,0.267792335,2,T5
785,C10,synT5,sfp,0.171699986,0.121289994,-0.006735185,-0.037745837,0.000879778,0.273428154,2,T5
790,C10,synT5,sfp,0.175050007,0.124049995,-0.007445526,-0.040798401,0.000426212,0.279650119,2,T5
795,C10,synT5,sfp,0.178700015,0.126409996,-0.007267422,-0.039079002,0.000539935,0.28497035,2,T5
800,C10,synT5,sfp,0.18373999,0.12944,-0.006685022,-0.035105796,0.000911808,0.29180099,2,T5
805,C10,synT5,sfp,0.18617999,0.131540006,-0.007334434,-0.037901228,0.000497146,0.296535104,2,T5
810,C10,synT5,sfp,0.190369996,0.134379994,-0.007322464,-0.037039672,0.00050479,0.302937387,2,T5
815,C10,synT5,sfp,0.195579999,0.137800001,-0.007143787,-0.035239018,0.000618878,0.310647225,2,T5
820,C10,synT5,sfp,0.198939991,0.140449994,-0.007682319,-0.03718049,0.000275016,0.316621194,2,T5
825,C10,synT5,sfp,0.20347001,0.143269993,-0.007300927,-0.034639156,0.000518541,0.322978414,2,T5
830,C10,synT5,sfp,0.206169987,0.145079996,-0.007263728,-0.034032712,0.000542294,0.327058766,2,T5
835,C10,synT5,sfp,0.210700014,0.14729,-0.005984937,-0.027620457,0.001358824,0.332040852,2,T5
840,C10,synT5,sfp,0.213309997,0.149859992,-0.007155785,-0.032457575,0.000611217,0.337834473,2,T5
845,C10,synT5,sfp,0.217669996,0.152250002,-0.006311836,-0.028180126,0.001150093,0.343222352,2,T5
850,C10,synT5,sfp,0.220550007,0.154579995,-0.006859583,-0.030164003,0.000800347,0.348474935,2,T5
855,C10,synT5,sfp,0.223320001,0.156010003,-0.006193339,-0.026984657,0.001225756,0.351698652,2,T5
860,C10,synT5,sfp,0.226259998,0.158239994,-0.006533982,-0.028067657,0.00100825,0.356725796,2,T5
865,C10,synT5,sfp,0.22963999,0.160710005,-0.006787735,-0.028709555,0.000846224,0.362294026,2,T5
870,C10,synT5,sfp,0.233290006,0.163079993,-0.006624313,-0.027611163,0.000950571,0.367636769,2,T5
875,C10,synT5,sfp,0.236149991,0.164760004,-0.006235869,-0.025727034,0.0011986,0.371424075,2,T5
880,C10,synT5,sfp,0.237940008,0.166189993,-0.006549573,-0.026788761,0.000998294,0.374647748,2,T5
885,C10,synT5,sfp,0.241910015,0.169099994,-0.006860599,-0.027578014,0.000799698,0.381207862,2,T5
890,C10,synT5,sfp,0.24483001,0.17082001,-0.006470998,-0.025749989,0.001048466,0.385085354,2,T5
895,C10,synT5,sfp,0.248490013,0.172800014,-0.005723868,-0.022515952,0.001525522,0.389548943,2,T5
900,C10,synT5,sfp,0.251750006,0.175589993,-0.006568338,-0.025427301,0.000986312,0.395838487,2,T5
905,C10,synT5,sfp,0.255150009,0.177979986,-0.006684362,-0.025528971,0.000912229,0.401226331,2,T5
910,C10,synT5,sfp,0.257690005,0.179570007,-0.006483518,-0.024542647,0.001040472,0.404810769,2,T5
915,C10,synT5,sfp,0.260999988,0.181589998,-0.006145234,-0.023003347,0.001256472,0.409364503,2,T5
920,C10,synT5,sfp,0.264510003,0.18449,-0.006901543,-0.025428333,0.000773555,0.415902077,2,T5
925,C10,synT5,sfp,0.267509993,0.186339991,-0.006623157,-0.024160364,0.00095131,0.420072573,2,T5
930,C10,synT5,sfp,0.269770013,0.188559999,-0.007629092,-0.027502222,0.000309002,0.425077213,2,T5
935,C10,synT5,sfp,0.274450003,0.190730008,-0.006141498,-0.021887684,0.001258857,0.429969137,2,T5
940,C10,synT5,sfp,0.277240002,0.192360009,-0.005749467,-0.020316894,0.001509176,0.433643703,2,T5
945,C10,synT5,sfp,0.280020008,0.195230009,-0.007191647,-0.025039539,0.000588318,0.440113642,2,T5
950,C10,synT5,sfp,0.284039998,0.197360011,-0.0063052,-0.02171622,0.001154331,0.444915379,2,T5
955,C10,synT5,sfp,0.286919995,0.199819989,-0.007044187,-0.02396274,0.000682474,0.45046099,2,T5
960,C10,synT5,sfp,0.289850009,0.201710011,-0.00689467,-0.02323435,0.000777944,0.454721732,2,T5
965,C10,synT5,sfp,0.29346001,0.204389987,-0.007227302,-0.02403594,0.000565552,0.460763293,2,T5
970,C10,synT5,sfp,0.297410002,0.206640007,-0.006587416,-0.021669315,0.000974131,0.46583559,2,T5
975,C10,synT5,sfp,0.30089999,0.209310007,-0.007025385,-0.02281522,0.00069448,0.471854661,2,T5
980,C10,synT5,sfp,0.304389989,0.212090009,-0.007625172,-0.024438467,0.000311505,0.478121713,2,T5
985,C10,synT5,sfp,0.307629999,0.21436999,-0.007739344,-0.024540573,0.000238604,0.483261552,2,T5
990,C10,synT5,sfp,0.311740011,0.216579995,-0.006880571,-0.021594874,0.000786946,0.488243643,2,T5
995,C10,synT5,sfp,0.314850013,0.218250008,-0.0062274,-0.019395323,0.001204007,0.492008409,2,T5
1000,C10,synT5,sfp,0.318010009,0.220709995,-0.006686402,-0.02059278,0.000910927,0.497554042,2,T5
1005,C10,synT5,sfp,0.321159987,0.223119993,-0.007081881,-0.021575191,0.000658406,0.502986983,2,T5
1010,C10,synT5,sfp,0.32577001,0.226150001,-0.006929438,-0.020827922,0.000755744,0.509817631,2,T5
1015,C10,synT5,sfp,0.329570013,0.228090005,-0.005983463,-0.017831622,0.001359766,0.514191049,2,T5
1020,C10,synT5,sfp,0.332940012,0.231049997,-0.006968041,-0.020499782,0.000731095,0.520863858,2,T5
1025,C10,synT5,sfp,0.336320014,0.233249994,-0.006824553,-0.019888273,0.000822715,0.525823386,2,T5
1030,C10,synT5,sfp,0.340490012,0.236160002,-0.0069356,-0.019962833,0.000751809,0.532383517,2,T5
1035,C10,synT5,sfp,0.343519986,0.238150001,-0.006833203,-0.019503757,0.000817191,0.53686964,2,T5
1040,C10,synT5,sfp,0.347719991,0.240579999,-0.006208077,-0.017540506,0.001216345,0.542347667,2,T5
1045,C10,synT5,sfp,0.35168,0.243929993,-0.007176395,-0.019997956,0.000598058,0.549899671,2,T5
1050,C10,synT5,sfp,0.354919994,0.245980006,-0.006952267,-0.019211938,0.000741167,0.554521085,2,T5
1055,C10,synT5,sfp,0.359620006,0.248900003,-0.006547995,-0.017882488,0.000999302,0.561103734,2,T5
1060,C10,synT5,sfp,0.362649993,0.250359999,-0.005665874,-0.015383193,0.001562552,0.564395053,2,T5
1065,C10,synT5,sfp,0.364730001,0.252430004,-0.006631143,-0.017856318,0.000946211,0.569061535,2,T5
1070,C10,synT5,sfp,0.367489987,0.253709988,-0.0057542,-0.015416716,0.001506154,0.571947047,2,T5
1075,C10,synT5,sfp,0.369809993,0.255209985,-0.005640906,-0.015024352,0.001578494,0.575328542,2,T5
1080,C10,synT5,sfp,0.371889997,0.256349987,-0.005238011,-0.013889212,0.00183575,0.577898486,2,T5
1085,C10,synT5,sfp,0.372599988,0.257459985,-0.006160988,-0.016266163,0.001246413,0.580400793,2,T5
1090,C10,synT5,sfp,0.375679991,0.259270007,-0.005743789,-0.015058813,0.001512801,0.584481187,2,T5
1095,C10,synT5,sfp,0.377159986,0.259760009,-0.004984659,-0.013043907,0.001997519,0.585585816,2,T5
1100,C10,synT5,sfp,0.379139999,0.260980002,-0.004799432,-0.012500491,0.002115791,0.588336086,2,T5
1105,C10,synT5,sfp,0.38141001,0.262230015,-0.004368371,-0.011323525,0.00239103,0.591154032,2,T5
1110,C10,synT5,sfp,0.382759994,0.263370011,-0.004695487,-0.012118779,0.002182161,0.593723965,2,T5
1115,C10,synT5,sfp,0.384930008,0.265369988,-0.00546773,-0.014005536,0.00168907,0.598232581,2,T5
1120,C10,synT5,sfp,0.387299996,0.265620006,-0.003465554,-0.008868627,0.002967495,0.598796205,2,T5
1125,C10,synT5,sfp,0.387619995,0.266149999,-0.003925251,-0.010025026,0.00267397,0.599990987,2,T5
1130,C10,synT5,sfp,0.389070012,0.267659996,-0.004696658,-0.011927516,0.002181413,0.603395023,2,T5
1135,C10,synT5,sfp,0.390669987,0.268629988,-0.004523683,-0.011446749,0.002291861,0.605581709,2,T5
1140,C10,synT5,sfp,0.39206001,0.269480014,-0.004384171,-0.011058735,0.002380942,0.607497952,2,T5
1145,C10,synT5,sfp,0.393619998,0.270219997,-0.003912805,-0.009842723,0.002681917,0.60916612,2,T5
1150,C10,synT5,sfp,0.39472999,0.271370001,-0.004494637,-0.011258416,0.002310407,0.611758614,2,T5
1155,C10,synT5,sfp,0.395890006,0.272060002,-0.004349711,-0.010867764,0.002402945,0.613314106,2,T5
1160,C10,synT5,sfp,0.397169999,0.273549989,-0.005261706,-0.013074779,0.00182062,0.616673035,2,T5
1165,C10,synT5,sfp,0.398459987,0.273670005,-0.004148279,-0.010303511,0.002531563,0.616943591,2,T5
1170,C10,synT5,sfp,0.39963001,0.274539987,-0.004258125,-0.010542834,0.002461424,0.618904821,2,T5
1175,C10,synT5,sfp,0.400829993,0.27509999,-0.003881989,-0.009591979,0.002701594,0.620167256,2,T5
1180,C10,synT5,sfp,0.401719993,0.275789986,-0.004007072,-0.009876274,0.002621726,0.621722736,2,T5
1185,C10,synT5,sfp,0.403439996,0.27628,-0.003007951,-0.007400582,0.003259682,0.622827392,2,T5
1190,C10,synT5,sfp,0.404280011,0.277240004,-0.00358024,-0.008778105,0.002894266,0.62499156,2,T5
1195,C10,synT5,sfp,0.406199995,0.278680004,-0.003778706,-0.009216834,0.002767542,0.628237802,2,T5
1200,C10,synT5,sfp,0.406129997,0.278660008,-0.003819288,-0.009316488,0.00274163,0.628192725,2,T5
1205,C10,synT5,sfp,0.407420006,0.279529988,-0.003809144,-0.009262826,0.002748107,0.63015395,2,T5
1210,C10,synT5,sfp,0.408220013,0.280319989,-0.004171343,-0.010115011,0.002516836,0.631934875,2,T5
